OBJECTID,time,icao24,lat,lon,velocity,heading,vertrate,callsign,onground,alert,spi,squawk,baroaltitude,geoaltitude,lastposupdate,lastcontact
8528,1590367510,abe4db,37.665756225585938,-87.133269614361666,226.848805313912834,166.625559535128872,0.000000000000000,SWA1697 ,False,False,False,6635,12496.800000000001091,12976.860000000000582,1590367508.440999984741211,1590367509.668999910354614
8529,1590367510,a0d961,42.457223665916310,-85.504803324854606,221.797565381268242,271.461987898780251,0.000000000000000,DAL1066 ,False,False,False,4172,8534.399999999999636,8907.779999999998836,1590367509.503000020980835,1590367509.980000019073486
8530,1590367510,ab7d44,41.919731528072035,-88.255792662154761,46.817230530055404,12.050784883409554,-2.600960000000000,N8398L  ,False,False,False,1200,518.160000000000082,495.300000000000068,1590367453.460000038146973,1590367453.460999965667725
8531,1590367510,abeb57,41.856746350304554,-86.861039982285604,219.306457481044731,80.957500517896918,13.329920000000001,SWA1278 ,False,False,False,6542,7543.800000000000182,7848.600000000000364,1590367509.944000005722046,1590367509.979000091552734
8532,1590367510,acc799,43.766693115234375,-92.854656840479606,214.372586368501686,284.736564451320078,-0.325120000000000,SWA1063 ,False,False,False,7433,12199.620000000000800,12565.380000000001019,1590367509.461999893188477,1590367509.979000091552734
8533,1590367510,a6049b,41.696319580078125,-87.765218561345876,143.196667927215685,219.752861098383562,24.058880000000002,SWA164  ,False,False,False,3171,2286.000000000000000,2324.099999999999909,1590367509.612999916076660,1590367509.957999944686890
8534,1590367510,ac9c37,41.886611938476562,-87.710037231445312,35.140705279612362,72.095552493751811,0.325120000000000,N911UU  ,False,False,False,5144,411.480000000000018,373.379999999999995,1590367509.476000070571899,1590367509.957999944686890
8535,1590367510,abc0c1,40.685538599046609,-82.110817649147748,243.181874197742388,116.781874284009220,0.000000000000000,SWA1160 ,False,False,False,6246,12496.800000000001091,12954.000000000001819,1590367509.582999944686890,1590367509.970000028610229
8536,1590367510,a95094,39.012313842773438,-87.123373280400813,188.099468338408258,157.994898910333859,0.000000000000000,N7HJ    ,False,False,False,760,12496.800000000001091,12976.860000000000582,1590367509.154000043869019,1590367509.861000061035156
8537,1590367510,abadf9,40.908096313476562,-87.799316406250000,241.440906551978145,169.192859203511915,5.201920000000000,SWA957  ,False,False,False,3103,8168.640000000000327,8503.920000000000073,1590367509.709000110626221,1590367509.957999944686890
8538,1590367510,a05646,46.181635452529129,-82.473335266113281,255.114434239078520,56.181754210196679,0.000000000000000,UAL931  ,False,False,False,,11277.600000000000364,11658.600000000000364,1590367466.280999898910522,1590367466.569999933242798
8539,1590367510,a2bec7,39.328582763671875,-93.614322828209936,212.456029591210580,213.343757427896151,0.325120000000000,SWA1081 ,False,False,False,1374,12192.000000000000000,12626.340000000000146,1590367509.677000045776367,1590367509.835999965667725
8540,1590367510,a645b4,38.756460416114933,-90.402770996093750,67.945569852996186,122.005383208083529,-0.325120000000000,GJS4520 ,True,False,False,1372,175.260000000000019,,1590367208.552000045776367,1590367277.855000019073486
8541,1590367510,ad1697,41.788093437582759,-87.744561128838129,,,,SWA372  ,True,True,True,6270,,,1590367461.404000043869019,1590367461.404000043869019
8542,1590367510,89902f,42.956451416015625,-89.830222906068286,231.716907883545844,123.407824589708937,-11.054080000000001,EVA056  ,False,False,False,1462,8488.680000000000291,8839.200000000000728,1590367509.819999933242798,1590367509.980000019073486
8543,1590367510,abf29f,41.467523089909953,-93.625041163244873,193.748106872429162,202.479434397103120,0.000000000000000,SWA195  ,False,False,False,6555,12192.000000000000000,12595.860000000000582,1590367509.720000028610229,1590367509.936000108718872
8544,1590367510,a0abc5,42.542816162109375,-87.415403886274873,204.137705933408000,76.594124758863444,6.177280000000001,SKW5388 ,False,False,False,1306,6720.840000000000146,7010.400000000000546,1590367509.849999904632568,1590367509.990999937057495
8545,1590367510,78157d,45.352111816406250,-90.605752127511153,254.238412173302066,323.060540535424536,0.000000000000000,CHH480  ,False,False,False,6214,10363.200000000000728,10736.579999999999927,1590367509.980000019073486,1590367509.980000019073486
8546,1590367510,a390ff,39.547714233398438,-86.740045962126374,225.803999575037381,161.812725914692550,0.000000000000000,AAY2110 ,False,False,False,4040,11902.440000000000509,12374.880000000001019,1590367509.966000080108643,1590367509.980999946594238
8547,1590367510,a537b2,41.779174804687500,-87.757821516557158,,,,SWA189  ,True,False,False,3101,,,1590367486.088999986648560,1590367486.088999986648560
8548,1590367510,a748b5,42.491532665188025,-88.516526333121362,71.817930137476836,311.224534175710176,0.975360000000000,N569DS  ,False,False,False,4307,1379.220000000000027,1379.220000000000027,1590367509.164999961853027,1590367509.936000108718872
8549,1590367510,a06e4a,43.211196899414062,-89.771267203397485,136.237359731337847,306.090999988058343,0.325120000000000,N127GA  ,False,False,False,3123,6705.600000000000364,6949.440000000000509,1590367509.720000028610229,1590367509.934999942779541
8550,1590367510,a37fa0,42.043395996093750,-88.555360273881377,63.399874852538694,41.710757321508169,-0.650240000000000,N32403  ,False,False,False,,937.259999999999991,891.539999999999964,1590367486.385999917984009,1590367487.365999937057495
8551,1590367510,ad3098,37.382052146782307,-90.582573932150126,219.951132313659173,206.085599778281420,0.000000000000000,SWA1520 ,False,False,False,6530,12496.800000000001091,12969.240000000001601,1590367509.210000038146973,1590367509.993000030517578
8552,1590367510,a542d7,41.801925659179688,-87.275952425870059,181.339138434137851,79.869613624940996,20.157440000000001,SWA879  ,False,False,False,3117,4991.100000000000364,5158.740000000000691,1590367509.476000070571899,1590367509.957999944686890
8553,1590367510,abadd6,44.938796997070312,-92.879791259765625,216.598030725834604,300.707035816396399,0.000000000000000,SWA1384 ,False,False,False,4002,12192.000000000000000,12542.520000000000437,1590367509.661999940872192,1590367509.930000066757202
8554,1590367510,a3c185,41.719345092773438,-86.952230280095876,47.340030244219832,91.245364266768362,0.000000000000000,N341FC  ,False,False,False,5365,1554.480000000000018,1562.099999999999909,1590367465.714999914169312,1590367465.714999914169312
8555,1590367510,a1fc42,40.769989013671875,-87.459533691406250,231.502658004580326,150.586760911534100,5.527040000000000,AAY2793 ,False,False,False,6027,9502.140000000001237,9936.480000000001382,1590367509.832999944686890,1590367509.980999946594238
8556,1590367510,a6d5e0,40.238031936904129,-86.154972423206686,86.691064762032951,170.090500300123608,-3.251200000000000,N54DB   ,False,False,False,3740,1280.160000000000082,1310.640000000000100,1590367502.911999940872192,1590367509.723000049591064
8557,1590367510,a959df,42.405829995365465,-88.284280466478890,144.981965831953261,173.480198248343044,-4.876800000000000,SKW3010 ,False,False,False,5340,3002.280000000000200,3093.720000000000255,1590367509.936000108718872,1590367509.979000091552734
8558,1590367520,a06e4a,43.218259649761649,-89.784393310546875,136.327660000000009,306.869897645844048,0.000000000000000,N127GA  ,False,False,False,3123,6705.600000000000364,6949.440000000000509,1590367519.430000066757202,1590367519.926000118255615
8559,1590367520,a1fc42,40.751586914062500,-87.445922851562500,232.651575775653669,150.600837806615516,8.128000000000000,AAY2793 ,False,False,False,6027,9563.100000000000364,9997.440000000000509,1590367519.926000118255615,1590367519.992000102996826
8560,1590367520,ad3098,37.363311767578125,-90.594079849567777,219.951132313659173,206.085599778281420,0.000000000000000,SWA1520 ,False,False,False,6530,12496.800000000001091,12969.240000000001601,1590367519.674999952316284,1590367519.990999937057495
8561,1590367520,abadf9,40.885992535090040,-87.793807983398438,242.957038182666025,169.261102899094539,9.103360000000000,SWA957  ,False,False,False,3103,8244.840000000000146,8580.120000000000800,1590367519.927000045776367,1590367519.960000038146973
8562,1590367520,abeb57,41.859911902476163,-86.834276775981095,220.830742216171160,81.020434329849522,12.679680000000001,SWA1278 ,False,False,False,6542,7680.960000000000036,7993.380000000000109,1590367519.940999984741211,1590367519.940999984741211
8563,1590367520,abf29f,41.451555672338451,-93.633791901344466,194.223561390367962,202.421408477692580,0.000000000000000,SWA195  ,False,False,False,6555,12192.000000000000000,12595.860000000000582,1590367519.571000099182129,1590367519.924000024795532
8564,1590367520,a6049b,41.686877234507413,-87.775715672692570,143.921168255257612,219.779348769376043,22.108160000000002,SWA164  ,False,False,False,3171,2529.840000000000146,2583.180000000000291,1590367519.250000000000000,1590367519.661000013351440
8565,1590367520,a6d5e0,40.225230071504235,-86.152100996537627,86.526055183559038,173.170755696801962,-3.251200000000000,N54DB   ,False,False,False,3740,1249.680000000000064,1280.160000000000082,1590367519.841000080108643,1590367519.841000080108643
8566,1590367520,a959df,42.393167786679022,-88.282364246457121,144.470860718729853,173.457032059566757,-5.527040000000000,SKW3010 ,False,False,False,5340,2948.940000000000055,3048.000000000000000,1590367519.816999912261963,1590367519.960000038146973
8567,1590367520,ad1697,41.788093437582759,-87.744561128838129,,,,SWA372  ,True,True,True,6270,,,1590367461.404000043869019,1590367461.404000043869019
8568,1590367520,a748b5,42.496141336731988,-88.523680221202767,73.139753846495594,313.575025727484558,-1.625600000000000,N569DS  ,False,False,False,4307,1371.600000000000136,1371.600000000000136,1590367519.927000045776367,1590367519.960000038146973
8569,1590367520,a3c185,41.719345092773438,-86.952230280095876,47.340030244219832,91.245364266768362,0.000000000000000,N341FC  ,False,False,False,5365,1554.480000000000018,1562.099999999999909,1590367465.714999914169312,1590367465.714999914169312
8570,1590367520,a37fa0,42.043395996093750,-88.555360273881377,63.399874852538694,41.710757321508169,-0.650240000000000,N32403  ,False,False,False,,937.259999999999991,891.539999999999964,1590367486.385999917984009,1590367487.365999937057495
8571,1590367520,acc799,43.771812309653072,-92.881556919642890,213.875104722046245,284.771621492167526,0.000000000000000,SWA1063 ,False,False,False,7433,12199.620000000000800,12565.380000000001019,1590367519.924000024795532,1590367519.934000015258789
8572,1590367520,a0abc5,42.547209141618112,-87.390619322311011,205.639296698115942,76.693821005102706,6.827520000000001,SKW5388 ,False,False,False,1306,6781.800000000000182,7071.360000000000582,1590367519.940999984741211,1590367519.940999984741211
8573,1590367520,ac9c37,41.887802124023438,-87.706229469992877,33.024740493597463,71.847294113348852,0.000000000000000,N911UU  ,False,False,False,5144,419.100000000000023,381.000000000000000,1590367519.526999950408936,1590367519.661000013351440
8574,1590367520,89902f,42.944998013771183,-89.806627546037930,231.287637530912036,123.477992814610531,-11.054080000000001,EVA056  ,False,False,False,1462,8374.380000000001019,8732.520000000000437,1590367519.923000097274780,1590367519.960000038146973
8575,1590367520,ab7d44,41.919731528072035,-88.255792662154761,46.817230530055404,12.050784883409554,-2.600960000000000,N8398L  ,False,False,True,7001,518.160000000000082,495.300000000000068,1590367453.460000038146973,1590367512.066999912261963
8576,1590367520,a95094,38.995040634931144,-87.114562988281250,187.622600342460800,157.936035317022743,0.000000000000000,N7HJ    ,False,False,False,760,12496.800000000001091,12976.860000000000582,1590367519.961999893188477,1590367519.961999893188477
8577,1590367520,a05646,46.181635452529129,-82.473335266113281,255.114434239078520,56.181754210196679,0.000000000000000,UAL931  ,False,False,False,,11277.600000000000364,11658.600000000000364,1590367466.280999898910522,1590367466.569999933242798
8578,1590367520,abc0c1,40.675643920898438,-82.085083007812500,242.722726113491404,116.836593122762551,0.000000000000000,SWA1160 ,False,False,False,6246,12496.800000000001091,12954.000000000001819,1590367519.664999961853027,1590367519.986999988555908
8579,1590367520,a2bec7,39.312515258789062,-93.627936321756124,212.026457896618751,213.420170157178489,0.000000000000000,SWA1081 ,False,False,False,1374,12192.000000000000000,12626.340000000000146,1590367519.726999998092651,1590367519.852999925613403
8580,1590367520,a542d7,41.804887157375525,-87.253801212754354,182.352075907549590,79.926475128835932,20.482560000000003,SWA879  ,False,False,False,3117,5189.220000000000255,5379.720000000000255,1590367519.940999984741211,1590367519.940999984741211
8581,1590367520,a390ff,39.529181011652540,-86.732177734375000,226.292799641111088,161.853381206552768,0.000000000000000,AAY2110 ,False,False,False,4040,11902.440000000000509,12382.500000000000000,1590367519.464999914169312,1590367519.992000102996826
8582,1590367520,78157d,45.370010375976562,-90.624847412109375,253.929579244569652,323.153317822704423,-0.325120000000000,CHH480  ,False,False,False,6214,10363.200000000000728,10736.579999999999927,1590367519.926000118255615,1590367519.926000118255615
8583,1590367520,a537b2,41.779174804687500,-87.757821516557158,,,,SWA189  ,True,False,False,3101,,,1590367486.088999986648560,1590367486.088999986648560
8584,1590367520,abadd6,44.949096679687500,-92.904118129185292,216.598030725834604,300.707035816396399,0.000000000000000,SWA1384 ,False,False,False,4002,12192.000000000000000,12542.520000000000437,1590367519.924000024795532,1590367519.934000015258789
8585,1590367520,abe4db,37.643070544226696,-87.126478112262248,227.589002291370349,166.403518133902367,-0.975360000000000,SWA1697 ,False,False,False,6635,12496.800000000001091,12976.860000000000582,1590367519.852999925613403,1590367519.852999925613403
8586,1590367520,a0d961,42.457672119140625,-85.532122525301872,221.785036248720104,271.329129966609912,0.000000000000000,DAL1066 ,False,False,False,4172,8534.399999999999636,8907.779999999998836,1590367519.571000099182129,1590367519.937000036239624
